Kanji,NR,KR,Meaning,W1,R1,M1
入,NYUU,"hai, i","put in, get in, enter",搬入,はんにゅう,"carrying in, bringing in"
入,NYUU,"hai, i","put in, get in, enter",入園,にゅうえん,enrollment in kindergarten
入,NYUU,"hai, i","put in, get in, enter",参入,さんにゅう,entering the marketplace
入,NYUU,"hai, i","put in, get in, enter",立ち入り禁止,たちいりきんし,no entry
入,NYUU,"hai, i","put in, get in, enter",入室,にゅうしつ,entering a room​
入,NYUU,"hai, i","put in, get in, enter",挿入,そうにゅう,"insertion, incorporation"
小,SHOU,"chii, ko, o","little, small",小説,しょうせつ,"novel, short story"
小,SHOU,"chii, ko, o","little, small",小学校,しょうがっこう,"primary school, elementary school"
小,SHOU,"chii, ko, o","little, small",少女,しょうじょ,"girl, young lady"
小,SHOU,"chii, ko, o","little, small",小屋,こや,"hut, cabin, shed"
小,SHOU,"chii, ko, o","little, small",小さい,ちいさい,"small, little, tiny"
小,SHOU,"chii, ko, o","little, small",小さな,ちいさな,"small, little, tiny"
小,SHOU,"chii, ko, o","little, small",小切手,こぎって,cheque
小,SHOU,"chii, ko, o","little, small",小鳥,ことり,small bird
小,SHOU,"chii, ko, o","little, small",小売,こうり,retail
小,SHOU,"chii, ko, o","little, small",少々,しょうしょう,"just a minute, small quantity"
小,SHOU,"chii, ko, o","little, small",小包,こづつみ,"parcel, package"
小,SHOU,"chii, ko, o","little, small",小麦,こむぎ,wheat
小,SHOU,"chii, ko, o","little, small",大小,だいしょう,"size, large and small sizes"
小,SHOU,"chii, ko, o","little, small",小遣い,こづかい,pocket money
小,SHOU,"chii, ko, o","little, small",縮小,しゅくしょう,"reduction, curtailment"
小,SHOU,"chii, ko, o","little, small",小柄,こがら,small build
小,SHOU,"chii, ko, o","little, small",小指,こゆび,little finger
小,SHOU,"chii, ko, o","little, small",小川,おがわ,"stream, brook, creek"
小,SHOU,"chii, ko, o","little, small",小冊子,しょうさっし,"booklet, pamphlet"
小,SHOU,"chii, ko, o","little, small",小山,こやま,hill
小,SHOU,"chii, ko, o","little, small",小僧,こぞう,youngster
小,SHOU,"chii, ko, o","little, small",子牛,こうし,calf
小,SHOU,"chii, ko, o","little, small",小数,しょうすう,fraction of
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",最後,さいご,"end, conclusion, last"
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",今後,こんご,"from now on, hereafter"
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後者,こうしゃ,the latter​
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",直後,ちょくご,immediately following
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後輩,こうはい,junior
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",背後,はいご,"back, rear, background"
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後退,こうたい,"retreat, falling back"
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後回し,あとまわし,"putting off, postponing"
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後悔,こうかい,"regret, repentance, remorse"
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",明後日,あさって,day after tomorrow
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",戦後,せんご,postwar period
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",放課後,ほうかご,ほうかご
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",食後,しょくご,after a meal
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後半,こうはん,second half
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後援,こうえん,"support, backing"
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後任,こうにん,successor
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後始末,あとしまつ,"settlement, sorting out"
後,"GO, KOU","ato, oku, nochi","after, later, behind, back",後続,こうぞく,"succeeding, following"
長,CHOU,naga,"long, chief (head)",議長,ぎちょう,chairman
長,CHOU,naga,"long, chief (head)",長方形,ちょうほうけい,"rectangle, oblong"
長,CHOU,naga,"long, chief (head)",部長,ぶちょう,section head
長,CHOU,naga,"long, chief (head)",課長,かちょう,section manager
長,CHOU,naga,"long, chief (head)",成長,せいちょう,"growth, development, growing up"
長,CHOU,naga,"long, chief (head)",身長,しんちょう,"height, stature"
長,CHOU,naga,"long, chief (head)",長所,ちょうしょ,"strong point, merit, virtue"
長,CHOU,naga,"long, chief (head)",延長,えんちょう,"extension, elongation"
長,CHOU,naga,"long, chief (head)",長男,ちょうなん,eldest son
長,CHOU,naga,"long, chief (head)",長女,ちょうじょ,eldest daughter
長,CHOU,naga,"long, chief (head)",長引く,ながびく,"to be prolonged, drag on"
長,CHOU,naga,"long, chief (head)",長閑,のどか,"tranquil, calm, quiet"
長,CHOU,naga,"long, chief (head)",特長,とくちょう,"strong point, forte, merit, strength"
長,CHOU,naga,"long, chief (head)",波長,はちょう,wavelength
長,CHOU,naga,"long, chief (head)",局長,きょくちょう,bureau director
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",地下鉄,ちかてつ,subway
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",靴下,くつした,socks
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",地下,ちか,underground
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下手,"へた
",unskillful
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",廊下,ろうか,"corridor, hallway"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下駄,げた,traditional japanese wooden sandal
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下がる,さがる,"to come down, hang, fall, move back"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",以下,いか,"not exceeding, and below"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下げる,さげる,"to hang, suspend, wear, lower, move back"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下宿,げしゅく,"boarding, lodging"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下着,したぎ,underwear
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下痢,げり,diarrhea
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下さる,くださる,"to give, confer, bestow"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下町,したまち,low-lying part of a city
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下ろす,おろす,"to take down, bring down, lower, drop off"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下る,くだる,"to descend, go down, go down, pass"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",低下,ていか,"fall, decline, lowering, deterioration"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",上下,じょうげ,"top and bottom, high and low"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下車,げしゃ,"alighting, getting off"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下旬,げじゅん,last third of a month
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下水,げすい,"drainage, ditch, gutter, sewerage"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",見下ろす,みおろす,"to overlook,  look down on"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下品,げひん,"vulgar, indecent, coarse, crude"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下書き,したがき,"draft, rough copy"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",落下,らっか,"fall, drop, descent, coming down"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下火,したび,"burning low, waning, declining"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下位,かい,"low rank, lower position"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下調べ,したしらべ,"preliminary investigation, preliminary inquiry"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下取り,したどり,"trade-in, part exchange"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下心,したごころ,"secret intention, ulterior motive"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下線,かせん,"underline, underscore"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",地下道,ちかどう,subterranean tunne
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下水道,げすいどう,"sewer, sewer system"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下落,げらく,"depreciation, decline, fall, slump"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下流,かりゅう,downstream
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",値下げ,ねさげ,"price reduction, price cut"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",下部,かぶ,"lower part, substructure"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",投下,とうか,"throwing down, dropping, airdrop"
下,"KA, GE","shita, moto, shimo, sa, o, kuda","lower, below, down, get off, give",直下,ちょっか,directly under
学,GAKU,mana,"learn, study",数学,すうがく,mathematics
学,GAKU,mana,"learn, study",科学,かがく,science
学,GAKU,mana,"learn, study",文学,ぶんがく,literature
学,GAKU,mana,"learn, study",入学,にゅうがく,"admission, entrance, enrolment"
学,GAKU,mana,"learn, study",医学,いがく,medical science
学,GAKU,mana,"learn, study",小学校,しょうがっこう,"primary school, elementary school"
学,GAKU,mana,"learn, study",中学校,ちゅうがっこう,junior high school
学,GAKU,mana,"learn, study",高等学校,こうとうがっこう,senior high school
学,GAKU,mana,"learn, study",学者,がくしゃ,"scholar, academic, scientist"
学,GAKU,mana,"learn, study",留学,りゅうがく,studying abroad
学,GAKU,mana,"learn, study",通学,つうがく,commuting to school
学,GAKU,mana,"learn, study",化学,かがく,chemistry
学,GAKU,mana,"learn, study",奨学金,しょうがくきん,"scholarship, stipend"
学,GAKU,mana,"learn, study",学期,がっき,"school term, semester"
学,GAKU,mana,"learn, study",哲学,てつがく,philosophy
学,GAKU,mana,"learn, study",留学生,りゅうがくせい,"overseas student, exchange student"
学,GAKU,mana,"learn, study",学年,がくねん,"academic year, school year"
学,GAKU,mana,"learn, study",自然科学,しぜんかがく,natural science
学,GAKU,mana,"learn, study",学部,がくぶ,department of a university
学,GAKU,mana,"learn, study",社会科学,しゃかいかがく,social science
学,GAKU,mana,"learn, study",人文科学,じんぶんかがく,humanities
学,GAKU,mana,"learn, study",退学,たいがく,dropping out of school
学,GAKU,mana,"learn, study",工学,こうがく,engineering
学,GAKU,mana,"learn, study",学問,がくもん,"study, scholarship, learning"
学,GAKU,mana,"learn, study",進学,しんがく,advancing to the next stage of education
学,GAKU,mana,"learn, study",語学,ごがく,study of foreign languages
学,GAKU,mana,"learn, study",見学,けんがく,"inspection, study by observation"
学,GAKU,mana,"learn, study",在学,ざいがく,"attending school, being enrolled"
学,GAKU,mana,"learn, study",学説,がくせつ,theory
学,GAKU,mana,"learn, study",学歴,がくれき,academic background
学,GAKU,mana,"learn, study",生物学,せいぶつがく,biology
学,GAKU,mana,"learn, study",生態学,せいたいがく,ecology
学,GAKU,mana,"learn, study",生化学,せいかがく,biochemistry
学,GAKU,mana,"learn, study",美学,びがく,"esthetics, aesthetics"
学,GAKU,mana,"learn, study",光学,こうがく,optics
学,GAKU,mana,"learn, study",独学,どくがく,self-education
学,GAKU,mana,"learn, study",停学,ていがく,suspension from school
学,GAKU,mana,"learn, study",経済学,けいざいがく,economics
月,"GETSU, GATSU",tsuki,"month, moon",先月,せんげつ,last month
月,"GETSU, GATSU",tsuki,"month, moon",来月,らいげつ,next month
月,"GETSU, GATSU",tsuki,"month, moon",今月,こんげつ,this month
月,"GETSU, GATSU",tsuki,"month, moon",満月,まんげつ,full moon
月,"GETSU, GATSU",tsuki,"month, moon",月給,げっきゅう,monthly salary
月,"GETSU, GATSU",tsuki,"month, moon",月末,げつまつ,end of the month
月,"GETSU, GATSU",tsuki,"month, moon",生年月日,せいねんがっぴ,date of birth
月,"GETSU, GATSU",tsuki,"month, moon",月並み,つきな,"every month, conventional"
月,"GETSU, GATSU",tsuki,"month, moon",月賦,げっぷ,monthly installment
月,"GETSU, GATSU",tsuki,"month, moon",月謝,げっしゃ,monthly tuition fee
月,"GETSU, GATSU",tsuki,"month, moon",毎月,まいつき,every month
月,"GETSU, GATSU",tsuki,"month, moon",正月,しょうがつ,"new year, first month of the year"
月,"GETSU, GATSU",tsuki,"month, moon",月食,げっしょく,lunar eclipse
月,"GETSU, GATSU",tsuki,"month, moon",翌月,よくげつ,following month
月,"GETSU, GATSU",tsuki,"month, moon",月収,げっしゅう,monthly income​
月,"GETSU, GATSU",tsuki,"month, moon",同月,どうげつ,the same month
月,"GETSU, GATSU",tsuki,"month, moon",月額,げつがく,monthly amount 
月,"GETSU, GATSU",tsuki,"month, moon",月光,げっこう,moonlight
月,"GETSU, GATSU",tsuki,"month, moon",月夜,つきよ,moonlit night
月,"GETSU, GATSU",tsuki,"month, moon",月見,つきみ,moon viewing
何,KA,nani,what,何方,どなた,who
何,KA,nani,what,如何して,どうして,"why, how, in what way, by what means​"
何,KA,nani,what,何か,なにか,"something, some, any"
何,KA,nani,what,何も,なにも,"(not) anything, (nothing) at all"
何,KA,nani,what,何で,なんで,"why, what for"
何,KA,nani,what,如何しても,どうしても,"by all means, at any cost, no matter what"
何,KA,nani,what,何時でも,いつでも,"any time, always"
何,KA,nani,what,何時までも,いつまでも,"forever, for good, as long as one likes"
何,KA,nani,what,何とも,なんとも,"extremely, terribly, (not) at all"
何,KA,nani,what,何しろ,なにしろ,"at any rate, anyhow, anyway"
何,KA,nani,what,何分,なにぶん,"some, any, a little, of some kind"
何,KA,nani,what,何となく,なんとなく,"somehow or other, for some reason or another"
何,KA,nani,what,何と,なんと,"what, how"
何,KA,nani,what,何より,なにより,"above anything else, above all"
何,KA,nani,what,何だか,なんだか,"a little, somewhat, somehow"
何,KA,nani,what,何気ない,なにげない,"casual, unconcerned, nonchalant"
何,KA,nani,what,何て,なんて,"what, how"
何,KA,nani,what,如何に,いかに,"how, in what way​, to what extent"
何,KA,nani,what,如何にも,いかにも,"indeed, really, truly"
何,KA,nani,what,何卒,なにとぞ,"please, kindly, by all means"
何,KA,nani,what,何でも,なんでも,"any, anything, everything"
何,KA,nani,what,何とか,なんとか,"something, something or other"
何,KA,nani,what,何度,なんど,"how many times, how many degrees"
何,KA,nani,what,何回,なんかい,how many times
何,KA,nani,what,何事,なにごと,"what, what sort of thing, everything"
何,KA,nani,what,何者,なにもの,"who, what kind of person"
何,KA,nani,what,何やら,なにやら,"something, some kind of​, for some reason"
来,RAI,"ku, kita","come, bring about",未来,みらい,distant future
来,RAI,"ku, kita","come, bring about",出来る,できる,"to be able, be ready, be made"
来,RAI,"ku, kita","come, bring about",来週,らいしゅう,next week
来,RAI,"ku, kita","come, bring about",再来年,さらいねん,year after next
来,RAI,"ku, kita","come, bring about",将来,しょうらい,"future, prospects"
来,RAI,"ku, kita","come, bring about",出来るだけ,できるだけ,as much as possible
来,RAI,"ku, kita","come, bring about",以来,以来,"since, henceforth"
来,RAI,"ku, kita","come, bring about",出来事,できごと,"incident, affair, happening, event"
来,RAI,"ku, kita","come, bring about",来日,らいにち,"arrival in japan, coming to japan"
来,RAI,"ku, kita","come, bring about",本来,ほんらい,"originally, primarily, essentially, proper, rightful"
来,RAI,"ku, kita","come, bring about",出来上がる,できあがる,to be completed
来,RAI,"ku, kita","come, bring about",従来,じゅうらい,"up to now, so far, traditional, conventional"
来,RAI,"ku, kita","come, bring about",外来,がいらい,"foreign, imported"
来,RAI,"ku, kita","come, bring about",元来,がんらい,"originally, essentially, naturally"
来,RAI,"ku, kita","come, bring about",家来,けらい,"retainer, retinue, servant"
来,RAI,"ku, kita","come, bring about",伝来,でんらい,introduction from abroad
来,RAI,"ku, kita","come, bring about",由来,ゆらい,"origin, source"
来,RAI,"ku, kita","come, bring about",来客,らいきゃく,"visitor, caller"
来,RAI,"ku, kita","come, bring about",来春,らいしゅん,next spring
来,RAI,"ku, kita","come, bring about",到来,とうらい,"arrival, coming"
来,RAI,"ku, kita","come, bring about",往来,おうらい,"coming and going, traffic"
来,RAI,"ku, kita","come, bring about",来訪,らいほう,"visit from someone, call"
来,RAI,"ku, kita","come, bring about",年来,ねんらい,for some years
来,RAI,"ku, kita","come, bring about",来店,らいてん,coming to a store
話,WA,"hanashi, hana","speak, talk, conversation",会話,かいわ,conversation
話,WA,"hanashi, hana","speak, talk, conversation",話題,わだい,"topic, subject"
話,WA,"hanashi, hana","speak, talk, conversation",神話,しんわ,"myth, legend"
話,WA,"hanashi, hana","speak, talk, conversation",童話,どうわ,fairy tale
話,WA,"hanashi, hana","speak, talk, conversation",世話,せわ,"care, looking after"
話,WA,"hanashi, hana","speak, talk, conversation",話し合う,はなしなあう,to discuss
話,WA,"hanashi, hana","speak, talk, conversation",話しかける,はなしかける,"to address someone, talk to someone"
話,WA,"hanashi, hana","speak, talk, conversation",対話,たいわ,"dialogue, conversation"
話,WA,"hanashi, hana","speak, talk, conversation",手話,しゅわ,sign language
話,WA,"hanashi, hana","speak, talk, conversation",電話番号,でんわばんごう,telephone number
話,WA,"hanashi, hana","speak, talk, conversation",電話帳,でんわちょう,telephone directory
話,WA,"hanashi, hana","speak, talk, conversation",携帯電話,けいたいでんわ,mobile telephone
話,WA,"hanashi, hana","speak, talk, conversation",寓話,ぐうわ,fable
話,WA,"hanashi, hana","speak, talk, conversation",逸話,いつわ,anecdote
話,WA,"hanashi, hana","speak, talk, conversation",昔話,むかしばなし,folk tale
話,WA,"hanashi, hana","speak, talk, conversation",通話,つうわ,telephone call
話,WA,"hanashi, hana","speak, talk, conversation",談話,だんわ,"talk, conversation, dialogue"
話,WA,"hanashi, hana","speak, talk, conversation",話し言葉,はなしことば,spoken language
話,WA,"hanashi, hana","speak, talk, conversation",実話,じつわ,true story
話,WA,"hanashi, hana","speak, talk, conversation",話し方,はなしかた,way of talking
話,WA,"hanashi, hana","speak, talk, conversation",英会話,えいかいわ,english conversation
山,SAN,yama,mountain,登山,とざん,mountain climbing
山,SAN,yama,mountain,山脈,さんみゃく,mountain range
山,SAN,yama,mountain,鉱山,こうざん,mine ore
山,SAN,yama,mountain,山岳,さんがく,"mountain chain, mountains"
山,SAN,yama,mountain,山腹,さんぷく,"hillside, mountainside"
山,SAN,yama,mountain,山火事,やまかじ,"forest fire, bushfire, wildfire​"
山,SAN,yama,mountain,氷山,ひょうざん,iceberg
山,SAN,yama,mountain,山小屋,やまごや,mountain hut
山,SAN,yama,mountain,山頂,さんちょう,summit of a mountain
山,SAN,yama,mountain,山道,やまみち,mountain trail
山,SAN,yama,mountain,野山,のやま,hills and fields
山,SAN,yama,mountain,下山,げざん,descending a mountain
高,KOU,taka,"tall, high, expensive",高校生,こうこうせい,senior high school student​
高,KOU,taka,"tall, high, expensive",最高,さいこう,"best, supreme, highest"
高,KOU,taka,"tall, high, expensive",高価,こうか,"highly priced, expensive"
高,KOU,taka,"tall, high, expensive",高速,こうそく,"high-speed, rapid, express, highway"
高,KOU,taka,"tall, high, expensive",高度,こうど,"altitude, height, elevation"
高,KOU,taka,"tall, high, expensive",高める,たかめる,"to raise, lift, boost, enhance"
高,KOU,taka,"tall, high, expensive",高級,こうきゅう,"high-class, high-grade"
高,KOU,taka,"tall, high, expensive",高等,こうとう,"high-class, high-grade"
高,KOU,taka,"tall, high, expensive",高まる,たかまる,"to rise, swell, be promoted"
高,KOU,taka,"tall, high, expensive",名高い,なだかい,"famous, noted, renowned"
高,KOU,taka,"tall, high, expensive",残高,ざんだか,"balance, remainder"
高,KOU,taka,"tall, high, expensive",高尚,こうしょう,"high, noble, refined"
高,KOU,taka,"tall, high, expensive",高さ,たかさ,"height, altitude, elevation, level​"
高,KOU,taka,"tall, high, expensive",高速道路,こうそくどうろ,"highway, freeway, expressway"
高,KOU,taka,"tall, high, expensive",高齢者,こうれいしゃ,"old person, elderly person"
高,KOU,taka,"tall, high, expensive",高血圧,こうけつあつ,"high blood pressure, hypertension"
高,KOU,taka,"tall, high, expensive",高齢,こうれい,"advanced age, old age"
高,KOU,taka,"tall, high, expensive",円高,えんだか,appreciation of the yen
高,KOU,taka,"tall, high, expensive",高熱,こうねつ,high fever
高,KOU,taka,"tall, high, expensive",高額,こうがく,large amount​
高,KOU,taka,"tall, high, expensive",出来高,できだか,"yield, crop, production, volume"
高,KOU,taka,"tall, high, expensive",高騰,こうとう,"sharp rise, steep rise"
高,KOU,taka,"tall, high, expensive",高給,こうきゅう,high salary
高,KOU,taka,"tall, high, expensive",高値,たかね,high price
高,KOU,taka,"tall, high, expensive",最高峰,さいこうほう,"highest peak, highest mountain"
高,KOU,taka,"tall, high, expensive",高品質,こうひんしつ,high quality​
高,KOU,taka,"tall, high, expensive",標高,ひょうこう,"elevation, height above sea level"
高,KOU,taka,"tall, high, expensive",高性能,こうせいのう,"high efficiency, high performance"
高,KOU,taka,"tall, high, expensive",高水準,こうすいじゅん,high level
高,KOU,taka,"tall, high, expensive",高温,こうおん,high temperature
高,KOU,taka,"tall, high, expensive",割高,わりだか,"comparatively high, fairly expensive"
高,KOU,taka,"tall, high, expensive",高速度,こうそくど,high speed
高,KOU,taka,"tall, high, expensive",高原,こうげん,"tableland, plateau"
高,KOU,taka,"tall, high, expensive",高収入,こうしゅうにゅう,high income
高,KOU,taka,"tall, high, expensive",女子高生,じょしこうせい,female high-school student
今,"KON, KIN",ima,now,今日,きょう,today
今,"KON, KIN",ima,now,今朝,けさ,this morning
今,"KON, KIN",ima,now,今年,ことし,this year
今,"KON, KIN",ima,now,今週,こんしゅう,this week
今,"KON, KIN",ima,now,今月,こんげつ,this month
今,"KON, KIN",ima,now,今晩,こんばん,tonight
今,"KON, KIN",ima,now,今度,こんど,"this time, now, next time"
今,"KON, KIN",ima,now,今夜,こんや,this evening
今,"KON, KIN",ima,now,今回,こんかい,"this time, now"
今,"KON, KIN",ima,now,今後,こんご,"from now on, hereafter"
今,"KON, KIN",ima,now,今に,いまに,"before long, even now"
今,"KON, KIN",ima,now,今にも,いまにも,at any moment 
今,"KON, KIN",ima,now,今更,いまさら,"now, at this stage"
今,"KON, KIN",ima,now,今や,いまや,"now, at present"
今,"KON, KIN",ima,now,古今,ここん,"ancient and modern times, all ages"
今,"KON, KIN",ima,now,昨今,さっこん,"nowadays, recently"
今,"KON, KIN",ima,now,今期,こんき,the present term
今,"KON, KIN",ima,now,今頃,いまごろ,about this time
今,"KON, KIN",ima,now,今すぐ,いますぐ,"at once, immediately, right now"
今,"KON, KIN",ima,now,今まで,いままで,"until now, so far, up to the present​"
今,"KON, KIN",ima,now,今でも,いまでも,"even now, still, as yet"
今,"KON, KIN",ima,now,今のところ,いまのところ,"at present, currently, so far"
今,"KON, KIN",ima,now,たった今,たったいま,"just now, a moment ago, this very minute"
書,SHO,ka,write,図書館,かくとしょかん,library
書,SHO,ka,write,読書,どくしょ,reading
書,SHO,ka,write,教科書,きょうかしょ,textbook
書,SHO,ka,write,書斎,しょさい,"study, library, den, home office"
書,SHO,ka,write,辞書,じしょ,dictionary
書,SHO,ka,write,葉書,はがき,postcard
書,SHO,ka,write,書店,しょてん,bookshop
書,SHO,ka,write,秘書,ひしょ,private secretary
書,SHO,ka,write,聖書,せいしょ,bible
書,SHO,ka,write,文書,ぶんしょ,"document, writing, letter, papers"
書,SHO,ka,write,書評,しょひょう,book review
書,SHO,ka,write,書類,しょるい,"document, papers"
書,SHO,ka,write,書物,しょもつ,"book, volume"
書,SHO,ka,write,図書,としょ,books
書,SHO,ka,write,書留,かきとめ,"registered mail, registered post"
書,SHO,ka,write,書籍,しょせき,"book, publication"
書,SHO,ka,write,書道,しょどう,calligraphy
書,SHO,ka,write,清書,せいしょ,"fair copy, clean copy​"
書,SHO,ka,write,下書き,したがき,"draft, rough copy"
書,SHO,ka,write,書き取り,かきとり,writing down from other written material
書,SHO,ka,write,著書,ちょしょ,"work, book, writings"
書,SHO,ka,write,願書,がんしょ,"written application, written request"
書,SHO,ka,write,書き取る,かきとる,to write down
書,SHO,ka,write,原書,げんしょ,original document
書,SHO,ka,write,領収書,りょうしゅうしょ,receipt
書,SHO,ka,write,遺書,いしょ,suicide note
書,SHO,ka,write,証書,しょうしょ,"document of proof, certificate"
書,SHO,ka,write,落書き,らくがき,"scrawl, scribble, graffiti"
書,SHO,ka,write,白書,はくしょ,white paper 
書,SHO,ka,write,履歴書,りれきしょ,"personal history, curriculum vitae, resume"
書,SHO,ka,write,身分証明書,みぶんしょうめいしょ,"identification papers, piece of identification"
書,SHO,ka,write,古文書,こもんじょ,"historical document, archives"
書,SHO,ka,write,書記,しょき,"clerk, secretary​, putting on record"
書,SHO,ka,write,報告書,ほうこくしょ,written report
書,SHO,ka,write,蔵書,ぞうしょ,collection of books
書,SHO,ka,write,書き込む,かきこむ,"to fill in, fill out"
書,SHO,ka,write,書き方,かきかた,way of writing
書,SHO,ka,write,説明書,せつめいしょ,"printed instructions, manual"
書,SHO,ka,write,書き換える,かきかえる,"to rewrite, overwrite, renew, transfer"
書,SHO,ka,write,肩書き,かたがき,"title, job title, position"
書,SHO,ka,write,書き込み,かきこみ,"writing, entry, posting"
書,SHO,ka,write,手引書,てびきしょ,"handbook, manual, guide"
書,SHO,ka,write,本書,ほんしょ,main text
書,SHO,ka,write,書面,しょめん,"document, letter, writing, contents"
書,SHO,ka,write,手書き,てがき,"handwriting, handwritten"
書,SHO,ka,write,書名,しょめい,book title​
書,SHO,ka,write,筋書き,すじがき,"synopsis, outline, plot"
書,SHO,ka,write,古書,こしょ,"old book, rare book, classic"
書,SHO,ka,write,書き直す,かきなおす,"to write out, make a fair copy, rewrite"
書,SHO,ka,write,参考書,さんこうしょ,reference book
書,SHO,ka,write,契約書,けいやくしょ,"written contract, agreement"
書,SHO,ka,write,請求書,せいきゅうしょ,"bill, job invoice"
書,SHO,ka,write,書き言葉,かきかことば,"written word, written language​"
書,SHO,ka,write,申込書,もうしこみしょ,"written application, application form"
書,SHO,ka,write,書式,しょしき,"prescribed form of writing, format"
書,SHO,ka,write,証明書,しょうめいしょ,"certificate, credentials, testimonial"
書,SHO,ka,write,書き入れる,かきいれる,to write in
書,SHO,ka,write,案内書,あんないしょ,"guidebook, guide"
書,SHO,ka,write,書き写す,かきうつす,"to transcribe, copy"
書,SHO,ka,write,書架,しょか,"bookshelf, bookcase"
書,SHO,ka,write,計算書,けいさんしょ,statement of account
書,SHO,ka,write,書き出す,かきだす,"to begin to write, start writing"
五,GO,itsu,five,五,ご,five
五,GO,itsu,five,五つ,いつつ,five
五,GO,itsu,five,五日,いつか,"fifth day pf the month, five days"
五,GO,itsu,five,五月,ごがつ,may
五,GO,itsu,five,十五,じゅうご,fifteen
五,GO,itsu,five,五輪,ごりん,olympics
五,GO,itsu,five,五感,"ごかん
",the five senses
五,GO,itsu,five,五分,ごぶ,"half, evens"
名,"MEI, MYOU",na,"name, reputation",名所,めいしょ,famous place
名,"MEI, MYOU",na,"name, reputation",名前,なまえ,name
名,"MEI, MYOU",na,"name, reputation",署名,しょめい,signature
名,"MEI, MYOU",na,"name, reputation",有名,ゆうめい,famous
名,"MEI, MYOU",na,"name, reputation",代名詞,だいめいし,pronoun
