Words
"<b>寂しい sabishii means lonely, sad or desolate.</b> Describe a feeling of emptiness or sadness due to being alone or isolated. <br>・あなたがいなくて寂しいです。I miss you when you are not here.  <br>・寂しいと感じることはありませんか。Don’t you ever feel lonely? <br>・寂しい島に住んでいる人がいるのだろうか。I wonder if there are people living on a solitary island.
"
"<b>容易い tayasui means easy, simple or facile.</b> Describe something that is not difficult or complicated to do or understand.  <br>・この問題は容易いです。This problem is easy.  <br>・容易いことではありません。It is not a simple matter. <br>・このゲームは容易いレベルから始まる。This game starts from an easy level."
"<b>四角い shikakui means square or rectangular.</b> Describe something that has four straight sides and four right angles.  <br>・私たちは四角いテーブルに座った。We sat at a square table.  <br>・彼は四角い顔をしている。He has a square face.  <br>・この箱は四角い形をしている。This box is square-shaped."
"<b>涼しい suzushii means cool, refreshing or pleasant. </b> Describe something that has a low or moderate temperature or that makes one feel comfortable and relaxed. <br>・涼しい風が吹いている。A cool breeze is blowing.  <br>・涼しい飲み物が欲しい。I want a refreshing drink. <br>・涼しい色の服を着る。Wear a cool-colored clothes."
"<b>詳しい kuwashii means detailed, specific or well-informed.</b> Describe something that has a lot of information or explanation or that covers every aspect of a topic. <br>・詳しい説明をしてください。Please give me a detailed explanation.  <br>・彼は歴史に詳しいです。He is well-informed about history. <br>・詳しい説明を聞く。Listen to a thorough explanation."
"<b>尊い toutoi means precious, valuable, noble, honorable, holy or sacred. </b> Describe something that has a high worth or importance or that is rare and cherished.<br>Example: 尊い命を失った。He lost his precious life. 尊い教えを守る。To follow the noble teachings. 人生は尊いものだ。 Life is a precious thing. 	彼は尊い行為をした。 He did a noble deed. 	尊い遺跡を訪れた。 I visited the revered ruins."
"<b>ぎこちない gikochinai means awkward, clumsy or stiff. </b> Describe something that is not smooth or natural or that shows a lack of skill or confidence.<br>Example: ぎこちない挨拶をした。He made an awkward greeting. ぎこちない動きをする。To move clumsily."
"<b>心細い kokorobosoi means helpless, anxious or insecure. </b> Describe a feeling of being weak or insecure or having no support or guidance. <br>Example: 心細い思いをする。To feel helpless. 心細くなるような話をしないでください。Please don’t say things that make me feel insecure."
"<b>素早い subayai means quick, fast or agile.</b> Describe something that moves or acts with a high speed or agility or that takes a short time.<br>Example: 素早く走る。彼らは素早い反応で問題に対処した。They dealt with the problem with a fast response. 彼は素早い判断で事故を回避した。He avoided an accident with a quick decision. 	彼女は素早い手つきで料理を作った。She cooked with nimble hands."
"<b>上手い umai means skillful, clever, tasty, delicious, awesome or amazing.</b> Describe something that has a high quality or ability or that shows a great performance or result. <br>Example: 彼はサッカーが上手い。He is skillful at soccer. このゲームは上手い。This game is amazing. このレストランのカレーは上手い。The curry at this restaurant is tasty."
"<b>小高い kodakai means slightly elevated, hilly or rising. </b> Describe something that has a small elevation or slope or that rises above the surrounding level. <br>Example: 小高い山に登る。To climb a slightly elevated mountain. 小高い丘から眺める。To look from a hilly hill."
"<b>仕方無い shikatanai means inevitable, unavoidable or helpless. </b> Describe something that cannot be changed or prevented or that has no other choice.<br>Example: 仕方無いことだから諦める。To give up because it is inevitable. 仕方無く参加する。To participate reluctantly."
"<b>涼しい suzushii means cool, refreshing or pleasant. </b> Describe something that has a low or moderate temperature or that makes one feel comfortable and relaxed.<br>Example: 涼しい風が吹いている。A cool breeze is blowing. 涼しい飲み物が欲しい。I want a refreshing drink."
"<b>厚い atsui means thick, deep or heavy. </b> Describe something that has a large dimension or extent from one surface to another or that has a high intensity or degree. <br>Example: 厚い本を読む。To read a thick book. 厚い雪が積もっている。There is deep snow piled up. 厚いメイクをする。To put on heavy makeup."
目まぐるしい means dizzying or chaotic. <br>Example: 彼女のスケジュールは目まぐるしいものだった。Her schedule was chaotic. 市場の目まぐるしい変化についていけなかった。I couldn’t keep up with the dizzying changes in the market.
慌ただしい means busy or hectic. <br>Example: 彼女は慌ただしく出かけた。She left in a hurry. 今日は慌ただしい一日だった。Today was a busy day. 彼の仕事は慌ただしいものだ。His job is hectic.
大人しい means quiet or gentle. <br>Example: 彼女の犬はとても大人しいです。Her dog is very gentle. 彼は大人しい性格をしている。He has a quiet personality. 彼女は大人しくて控えめな人だ。She is a quiet and reserved person.
渋い means astringent or bitter. <br>Example: このお茶は渋い味がする。This tea has a bitter taste. 彼の渋い声に魅了された。I was fascinated by his astringent voice. 彼女は渋い色の服を着ていた。She was wearing clothes in astringent colors.
潔い means pure or noble. <br>Example: 彼女は潔く負けを認めた。She nobly admitted defeat. 彼は潔く謝罪した。He apologized purely. 彼女の潔さに感動した. I was moved by her purity.
"可愛らしい means lovely or cute. <br>Example: あなたはとても可愛らしいです。You are very lovely. この子犬は可愛らしいですね。This puppy is cute, isn’t it? 彼女は可愛らしい笑顔を見せた。She showed a lovely smile."
良い means good or nice. <br>Example: 今日は良い天気です。Today is a nice weather. これは良い本です。This is a good book. 彼は良い人です。He is a good person.
"手早い means nimble, quick or agile. <br>Example: 彼は手早く料理を作った。He cooked quickly. 彼女は手早く荷物をまとめた。She packed her luggage nimbly. 彼らは手早く逃げた。They escaped agilely.3"
白い means white. <br>Example: 白い歯。White teeth. 白い皿。White plate. 白い雪。White snow.
"素っ気ない means cold, short, curt or blunt. <br>Example: 彼は素っ気ない返事をした。He gave a cold reply. 彼女は素っ気ない態度で話した。She spoke with a curt attitude. 彼は素っ気ない言葉で別れた。He parted with blunt words."
薄暗い means dim or gloomy. <br>Example: 薄暗い部屋で本を読んだ。I read a book in a dim room. 薄暗い空に星が見えた。I saw stars in the gloomy sky. 薄暗い森に入った。I entered the dim forest.
長い means long. <br>Example: 長い髪。Long hair. 長い道。Long road. 長い話。Long story.
肌寒い means chilly or cool. <br>Example: 肌寒い朝。A chilly morning. 肌寒い風。A cool wind. 肌寒い季節。A cool season.
"無い means not have, not exist or none. <br>Example: お金が無い。I don’t have money. 彼はもうここには無い。He is not here anymore. 無いものねだりをする。To ask for the impossible."
"情けない means miserable, abject or pathetic. <br>Example: 情けない姿。A miserable sight. 情けない負け方。A pathetic loss. 情けない気持ち。A abject feeling."
"柔らかい means soft, tender or gentle. <br>Example: 柔らかい布。A soft cloth. 柔らかい肉。Tender meat. 柔らかい声。Gentle voice."
"太い means thick, fat or heavy. <br>Example: 太い本。A thick book. 太い指。A fat finger. 太い声。A heavy voice."
"輝かしい means brilliant, glorious or splendid. <br>Example: 輝かしい日曜日。A brilliant Sunday. 輝かしい作戦。A glorious strategy. 輝かしい将来。A splendid future."
"若々しい means youthful, young or fresh. <br>Example: 若々しい顔。A youthful face. 若々しい活力。A young vitality. 若々しい感性。A fresh sensibility."
"物凄い means tremendous, terrific or awful. <br>Example: 物凄い音。A tremendous noise. 物凄いスピード。A terrific speed. 物凄い目にあう。To have an awful experience."
"手堅い means solid, steady, secure, certain or reliable. <br>Example: 手堅い商人。A solid merchant. 手堅い方法。A reliable method. 手堅い勝ち。A steady win."
"薄い means pale, light, thin, dilute or weak. <br>Example: 薄い色。A pale color. 薄い本。A thin book. 薄い味。A weak taste."
"貧しい means poor, needy or impoverished. <br>Example: 貧しい家庭。A poor family. 貧しい国。A needy country. 貧しい生活。An impoverished life."
"細長い means slender, slim or elongated. <br>Example: 細長い指。slender fingers. 細長い道。Slim road. 細長い形。Elongated shape."
"涙ぐましい means tearful, touching or moving. <br>Example: 涙ぐましい努力。Tearful effort. 涙ぐましい物語。Touching story. 涙ぐましい姿。Moving figure."
"望ましい means desirable, preferable or welcome. <br>Example: 望ましい結果。Desirable result. 望ましい選択。Preferable choice. 望ましい訪問。Welcome visit."
"惜しい means regrettable, disappointing or precious. <br>Examples: 惜しい負け。Regrettable loss. 惜しいチャンス。Disappointing chance. 惜しい人。Precious person."
"凄い means amazing, awesome or terrible. <br>Example: 凄いスピード。Amazing speed. 凄い芸術家。Awesome artist. 凄い嵐。Terrible storm."
"呆気ない means anticlimactic, disappointing or abrupt. <br>Example: 呆気ない結末。Anticlimactic ending. 呆気ない敗北。Disappointing defeat. 呆気ない別れ。Abrupt farewell."
"堪らない means unbearable, intolerable or irresistible. <br>Example: 堪らない痛み。Unbearable pain. 堪らない苦しみ。Intolerable suffering. 堪らなく好き。Irresistible love."
"清い means pure, clean or clear. <br>Example: この川は水が清いです。This river has clean water. 彼は清い心を持っています。He has a pure heart. 彼女は清い声で歌います。She sings with a clear voice."
"生ぬるい means lukewarm, tepid or half-hearted. <br>Example: コーヒーが生ぬるくなってしまった。The coffee became lukewarm. 彼の返事は生ぬるいものだった。His reply was tepid. 彼女は生ぬるい態度で仕事をしている。She is working with a half-hearted attitude.
"
黄色い means yellow. <br>Example: この花は黄色いです。This flower is yellow. 彼は黄色いシャツを着ています。He is wearing a yellow shirt. 黄色い線の内側に立ってください。Please stand inside the yellow line.
暖かい means warm. <br>Example: 今日は暖かい日です。Today is a warm day. 彼は暖かい笑顔を見せた。He showed a warm smile. の毛布は暖かいです。This blanket is warm.
黒い means black. <br>Example: この猫は黒いです。This cat is black. 彼は黒い帽子をかぶっています。He is wearing a black hat. 彼女は黒いビジネスに関わっている。She is involved in a black business.
"重苦しい means heavy, oppressive or gloomy. <br>Example: この荷物は重苦しいです。This luggage is heavy. 彼の言葉は重苦しい雰囲気を作った。His words created an oppressive atmosphere. 彼女は重苦しい表情をしている。She has a gloomy expression."
"きつい means tight, hard or severe. <br>Example: このズボンはきついです。These pants are tight. 彼はきつい仕事をしている。He is doing a hard job. 彼女はきつい言葉を言った。She said some severe words."
蒸し暑い means humid or muggy. <br>Example: 今日は蒸し暑いです。Today is humid. 蒸し暑い部屋で寝るのは嫌だ。I hate sleeping in a muggy room. 蒸し暑さに汗をかいた。I sweated because of the humidity.
芳しい means fragrant or aromatic. <br>Example: この花は芳しいです。This flower is fragrant. 彼は芳しいコーヒーを淹れた。He brewed some aromatic coffee. 芳しい香りに誘われた。I was tempted by the fragrant scent.
"縁遠い means distant, remote, unconnected or weakly-related. <br>Example: 彼は私に縁遠い人だ。He is a distant person to me. 私は海外旅行は縁遠いものだと思っていた。I thought that traveling abroad was something distant for me. 彼女は自分の家族と縁遠くなってしまった。 She became estranged from her family."
"憎らしい means hateful, detestable or disgusting. <br>Example: 彼は憎らしいほど優秀だ。 He is so excellent that I hate him. あの人の態度は本当に憎らしい。 That person’s attitude is really detestable. 	憎らしい虫が私の花を食べてしまった。 Disgusting bugs ate my flowers.
"
"暑い means hot, warm or sultry. <br>Example: 今日はとても暑いですね。 It is very hot today, isn’t it? 暑い国に住んでいますか。 Do you live in a warm country? 夏は暑くて息苦しいです。 Summer is hot and stifling.
"
"好ましい means preferable, desirable or favorable. <br>Example: この色は好ましいですか。 Do you like this color? 	彼は好ましい候補者だと思います。 I think he is a desirable candidate. 	好ましい結果が出ました。 We got a favorable result."
"程遠い means far from, far short of or nowhere near. <br>Example: 彼の実力は世界レベルに程遠い。 His ability is far from the world level. この映画は私の期待に程遠かった。 This movie was far short of my expectations. 	平和はまだ程遠い夢だ。 Peace is still nowhere near a reality."
"嫌らしい means indecent, obscene or lecherous. <br>Example: 彼は嫌らしい目で私を見た。 He looked at me with lecherous eyes. こんな嫌らしい本を読んでいるの？ Are you reading such an obscene book? 彼女は彼の嫌らしい言葉に耐えられなかった。 She couldn’t stand his indecent words."
"悲しい means sad, sorrowful or miserable. <br>Example: 彼女は悲しいニュースを聞いて泣いた。 She cried when she heard the sad news. あなたが悲しむ姿を見るのは辛いです。 It is painful to see you in sorrow. 彼は悲しい人生を送った。 He lived a miserable life."
"頼り無い means unreliable, untrustworthy or undependable.<br>Example: 彼は頼り無い男だから約束を守らないだろう。 He is an unreliable man, so he won’t keep his promise. この車は頼り無くてよく故障する。 This car is untrustworthy and breaks down often.
"
"物足りない means unsatisfactory, insufficient or inadequate. <br>Example: この映画は物足りないと感じた。 I felt this movie was unsatisfactory. 朝食にパン一枚では物足りない。 One bread is not enough for breakfast. 彼の説明は物足りなかった。 His explanation was inadequate. "
"やばい means dangerous, risky or awesome. <br>Example: やばい電車に遅れそうだ。 Oh no, I’m going to be late for the train. このケーキやばいくらい美味しい。 This cake is so delicious, it’s awesome. 	彼はやばいやつだから近づかない方がいい。 He is a dangerous guy, so you’d better stay away from him."
"済まない means sorry, regretful or apologetic. <br>Example: 	済まない、君の本を失くしてしまった。 I’m sorry, I lost your book. 彼は済まなそうに頭を下げた。 He bowed his head regretfully. 	済まないと言っても遅いよ。 It’s too late to say you’re sorry."
"香ばしい means fragrant, savory or suspicious. <br>Example: 	香ばしいカレーの匂いがする。 I smell fragrant curry. 	香ばしいチーズが好きだ。 I like savory cheese. 彼の話は香ばしいところがある。 His story has some suspicious parts."
"みっともない means shameful, disgraceful, or indecent. <br>Example: 	みっともない格好をしないでください。 Don’t dress so indecently. 彼はみっともないことを言って恥をかいた。 He said something shameful and embarrassed himself. みっともない噂が広まっています。 A disgraceful rumor is spreading."
"鋭い means sharp, keen, or acute. <br>Example: 鋭いナイフで紙を切った。 I cut the paper with a sharp knife. 彼女は鋭い観察力を持っている。 She has a keen power of observation. 彼は鋭い質問を投げかけた。 He threw an acute question."
"重たい means heavy, burdensome, or serious. <br> Example: この荷物はとても重たいです。 This luggage is very heavy. 彼は重たい責任を背負っている。 He bears a heavy responsibility. 重たい沈黙が流れた。 A serious silence fell."
"悩ましい means troubling, worrying, sensual, enchanting, seductive, uneasy or restless. <br>Example: 彼女は悩ましい目つきで僕を見た。 She looked at me with seductive eyes. 彼は悩ましい声でささやいた。 He whispered in an enchanting voice. 悩ましい選択を迫られた。 I was forced to make a difficult choice. 悩ましい気持ちで眠れなかった。 I couldn’t sleep with an anxious feeling."
熱い means hot in temperature or spiciness.  <br>Example: このカレーはとても熱いです。This curry is very hot. 熱いお茶を飲みましょう。Let’s drink some hot tea. 彼は熱い唇を持っています。He has hot lips.
"安い means cheap or inexpensive. <br>Example: この店は安い服を売っています。This store sells cheap clothes. 安いワインは頭が痛くなります。Cheap wine gives me a headache. 安いものには理由があります。There is a reason for cheap things.
"
眠い means sleepy or drowsy. <br>Example: 昨日は眠い目をこすりながら仕事をしました。I worked with sleepy eyes yesterday. 女は眠い声で電話に出ました。She answered the phone with a sleepy voice. 眠いときはコーヒーを飲みます。I drink coffee when I’m sleepy.
"浅い means shallow or superficial. <br>Example: この川は浅いので泳ぎやすいです。This river is shallow, so it’s easy to swim in. 彼は浅い考えしか持っていません。He only has shallow thoughts. 浅い呼吸をしてください。Please take shallow breaths."
厚かましい means brazen or shameless. <br>Example: 彼は厚かましいことを言って怒らせました。He said something brazen and made me angry. 厚かましい人は嫌われます。Shameless people are disliked. 	あなたは厚かましいことを言うわね。You say some impudent things.
危うい means dangerous or risky. <br>Example: 危うい橋を渡るのはやめましょう。Let’s not cross the dangerous bridge. 彼の命は危うい状態です。His life is in a risky situation. 危うく事故にあうところでした。I almost had an accident. 
"堅い means hard, solid or stiff. <br>Example: 堅いパンは歯が痛くなります。Hard bread hurts my teeth. 堅い椅子に座ると背中が痛くなります。Sitting on a hard chair makes my back ache. 堅い決意を持ってください。Have a firm determination."
"もどかしい means frustrating or irritating. <br>Example: このゲームはもどかしいです。This game is frustrating. もどかしい思いをしました。I felt irritated. もどかしいことに、彼は答えてくれませんでした。To my frustration, he didn’t answer me."
"濃い means thick, dense or strong. <br>Example: このコーヒーは濃いです。This coffee is strong. 濃い色が好きです。I like dark colors. 濃い霧に包まれました。We were enveloped in thick fog."
"詰らない means boring, dull or worthless. <br>Example: 詰らない本を読んでいます。I’m reading a boring book. 詰らないことを言わないでください。Please don’t say anything worthless. 詰らない人生だと思いますか？Do you think your life is dull?"
"悪い means bad, evil or wrong. <br>Example: 悪い人は罰されます。Bad people are punished. 悪いことをしましたか？Did you do something wrong? 悪い夢を見ました。I had a bad dream"
"注意深い means careful, cautious or attentive. <br>Example: 注意深く運転してください。Please drive carefully. 彼は注意深い観察者です。He is a careful observer. 注意深く話を聞きました。I listened attentively to the story."
"赤い means red, crimson or scarlet. <br>Example: 赤いバラは愛を象徴します。Red roses symbolize love. 赤いドレスを着ています。She is wearing a red dress. 赤い信号は止まれです。A red light means stop."
"怖い means scary, frightening or fearful. <br>Example: 怖い映画を見ました。I watched a scary movie. 怖い話を聞きたくありません。I don’t want to hear a scary story. 怖い顔をしないでください。Please don’t make a scary face."
"厳しい means strict, severe or harsh. <br>Example: 彼は厳しい先生です。He is a strict teacher. 厳しい冬が来ます。A severe winter is coming. 厳しい現実に直面しました。I faced a harsh reality."
"偉い means great, admirable or respectable. <br>Example: 彼は偉い人物です。He is a great person. 偉いことをしましたね。You did an admirable thing. 偉い先生に教えてもらいました。I was taught by a respectable teacher."
"愛しい means dear, beloved or precious. <br>Example: 彼女は私にとって愛しい人です。She is a dear person to me. 愛しい子供たちに会いたいです。I want to see my beloved children. 愛しい記憶を忘れません。I won’t forget the precious memories."
"役に立たない means useless, good for nothing or worthless. <br>Example: 役に立たないものは捨てましょう。Let’s throw away the useless things. 役に立たない人は嫌われます。Good for nothing people are hated. 役に立たない知識は必要ありません。Worthless knowledge is not necessary."
"暇がない means have no time or be busy. <br>Example: 暇がないので、今は話せません。I have no time, so I can’t talk now. 	彼は仕事で暇がないです。He is busy with his work. 暇がないと言っても、休むことは大切です。Even if you say you have no time, taking a break is important."
"重い means heavy, serious or severe. <br>Example: この荷物は重いです。This luggage is heavy. 彼は重い病気にかかりました。He contracted a serious illness. 彼女は重い罪を犯しました。She committed a severe crime."
"気まずい means awkward, uncomfortable or unpleasant. <br>Example: 彼と別れた後、気まずい雰囲気になりました。After breaking up with him, the atmosphere became awkward. 気まずい沈黙が流れました。An uncomfortable silence ensued. 気まずいことを言ってしまった。I said something unpleasant."
"狡い means cunning, sly or crafty. <br>Example: 狡い狐は鳥の卵を盗みました。The cunning fox stole the bird’s eggs. 狡いやり方で勝ちました。He won by a sly method. 狡い笑みを浮かべました。He showed a crafty smile."
"切ない means painful, heartrending, oppressive or poignant. <br>Example: 切ない恋をしています。I’m in a painful love. 切ない歌を聞きました。I listened to a heartrending song. 切ない思い出があります。I have a poignant memory."
"高い means high, tall or expensive. <br>Example: このビルは高いです。This building is high. 彼は背が高いです。He is tall. この車は高いです。This car is expensive."
"狭い means narrow, small or cramped. <br>Example:	この道は狭いです。This road is narrow. この部屋は狭いです。This room is small. 狭い空間に閉じ込められました。I was trapped in a cramped space."
"美味しい means delicious, tasty or yummy. <br>Example: このケーキは美味しいです。This cake is delicious. 美味しい料理を作りました。I made a tasty dish. 美味しいものを食べたいです。I want to eat something yummy."
"新しい means new, fresh or novel. <br>Example: 新しい本を買いました。I bought a new book. 新しい年が始まりました。A new year has begun. 新しい発見をしました。I made a novel discovery."
"細い means thin, slender or fine. <br>Example: 彼女は細い指を持っています。She has thin fingers. 細い線を引きました。I drew a fine line. 細い声で話しました。I spoke in a slender voice."
"賢い means smart, wise or clever. <br>Example: 彼は賢い学生です。He is a smart student. 賢い判断をしました。You made a wise decision. 賢い犬が好きです。I like clever dogs."
"面倒くさい means troublesome, bothersome or annoying. <br>Example: 面倒くさい仕事を任されました。I was assigned a troublesome task. 面倒くさい人と付き合いたくありません。I don’t want to deal with annoying people. 面倒くさいことを言わないでください。Please don’t say bothersome things."
"分厚い means thick, bulky or heavy. <br>Example: 分厚い本を読みました。I read a thick book. 分厚い本を読みました。I read a thick book. 分厚い肉を焼きました。I grilled a heavy piece of meat."
"乏しい means poor, scarce or lacking. <br>Example: 彼は乏しい生活をしています。He lives a poor life. 乏しい資源を有効に使う必要があります。We need to use scarce resources effectively. 乏しい知識では解決できません。You can’t solve it with lacking knowledge."
"奥深い means deep, profound or complex. <br>Example: 海は奥深いです。The sea is deep. 彼は奥深い考えを持っています。He has profound thoughts. 奥深い問題に直面しています。We are facing a complex problem."
"快い means pleasant, agreeable or comfortable. <br>Example: 快い音楽を聞きました。I listened to pleasant music. 快い返事をもらいました。I received an agreeable reply. 快い気分になりました。I felt comfortable."
"とんでも無い means unthinkable, outrageous or absurd. <br>Example: とんでも無いことを言ってはいけません。You must not say such unthinkable things. とんでも無い値段です。That’s an outrageous price. とんでも無い話だと思いました。I thought it was an absurd story."
"頼もしい means reliable, dependable or trustworthy. <br>Example: 彼は頼もしい友人です。He is a reliable friend. 頼もしい助けが来ました。Dependable help arrived. 頼もしい言葉をかけてくれました。He gave me some trustworthy words."
"面白い means interesting, funny or amusing. <br>Example: 面白い本を読みました。I read an interesting book. 面白い冗談を言いました。He told a funny joke. 面白い映画を見ました。I watched an amusing movie."
"青い means blue, green or inexperienced. <br>Example: 青い空に白い雲が浮かんでいます。White clouds are floating in the blue sky. 青い葉が新鮮です。Green leaves are fresh. 青い顔をしていますね。You look pale."
"淡い means light, faint or pale. <br>Example: 淡い色が好きですか？Do you like light colors? 淡い香りが漂っています。A faint fragrance is drifting. 淡い期待を抱きました。I had a pale hope."
"眩しい means dazzling, bright or brilliant. <br>Example: 眩しい太陽が眩しいです。The dazzling sun is dazzling. 眩しい笑顔を見せてください。Please show me a bright smile. 眩しい才能を持っています。You have a brilliant talent."
"苦い means bitter, harsh or painful. <br>Example: 苦いコーヒーを飲みました。I drank bitter coffee. 苦い経験をしました。I had a harsh experience. 苦い別れをしました。I had a painful farewell."
"恋しい means missed, yearned for or longed for. <br>Example: 恋しい人に会いたいです。I want to see the person I miss. 恋しい故郷を思い出しました。I remembered my yearned-for hometown. 恋しい声を聞きました。I heard the voice I longed for."
"等しい means equal, equivalent or identical. <br>Example: 二人は等しい力を持っています。They have equal strength. この式は等しい意味を持ちます。This equation has an equivalent meaning. この絵は本物と等しいです。This painting is identical to the original."
"可愛い means cute, adorable or lovely. <br>Example: この子猫はとても可愛いです。This kitten is very cute. 可愛いドレスを着ていますね。You are wearing a lovely dress. 彼女は可愛い笑顔を見せてくれました。She showed me an adorable smile."
"幼い means young, childish or immature. <br>Example: 幼いころの思い出を話しました。I talked about my childhood memories. 幼い子供には優しくしてください。Please be kind to young children. 	幼い態度をやめてください。Please stop being immature."
"温かい means warm, hot or tender. 	<br>Example: 温かいスープを飲みました。I drank a warm soup. 温かいお風呂に入りたいです。I want to take a hot bath. 温かい言葉に感謝しました。I thanked him for his tender words."
"恐ろしい means terrible, dreadful or horrible. <br>Example: 恐ろしい事件が起きました。A terrible incident occurred. 恐ろしい夢を見ました。I had a dreadful dream. 恐ろしい声で叫びました。He screamed in a horrible voice."
"塩辛い means salty, briny or pungent. <br>Example: 塩辛い食べ物は水分を奪います。Salty food takes away your moisture. 塩辛い味噌汁を作りました。I made a briny miso soup. 塩辛い言葉を言わないでください。Please don’t say pungent words."
"変わらない means unchanged, constant or unchanging. <br>Example: 彼の気持ちは変わらないです。His feelings are unchanged. 変わらない友情に感謝します。I appreciate your constant friendship. 変わらない景色に飽きました。I got tired of the unchanging scenery."
"楽しい means fun, enjoyable or pleasant. <br>Example: 楽しい時間を過ごしました。I had a fun time. 楽しい本を読みました。I read an enjoyable book. 楽しい会話をしました。I had a pleasant conversation."
